2.5, 2.22004
2.51, 2.2194
2.52, 2.21867
2.53, 2.21784
2.54, 2.21692
2.55, 2.21591
2.56, 2.21481
2.57, 2.21361
2.58, 2.21232
2.59, 2.21094
2.6, 2.20947
2.61, 2.20791
2.62, 2.20625
2.63, 2.2045
2.64, 2.20267
2.65, 2.20074
2.66, 2.19871
2.67, 2.1966
2.68, 2.19439
2.69, 2.1921
2.7, 2.18971
2.71, 2.18723
2.72, 2.18466
2.73, 2.182
2.74, 2.17925
2.75, 2.17641
2.76, 2.17348
2.77, 2.17045
2.78, 2.16734
2.79, 2.16414
2.8, 2.16085
2.81, 2.15746
2.82, 2.15399
2.83, 2.15043
2.84, 2.14677
2.85, 2.14303
2.86, 2.1392
2.87, 2.13528
2.88, 2.13128
2.89, 2.12718
2.9, 2.12299
2.91, 2.11872
2.92, 2.11436
2.93, 2.10991
2.94, 2.10537
2.95, 2.10075
2.96, 2.09603
2.97, 2.09123
2.98, 2.08635
2.99, 2.08137
3, 2.07631
3.01, 2.07117
3.02, 2.06594
3.03, 2.06062
3.04, 2.05521
3.05, 2.04972
3.06, 2.04415
3.07, 2.03849
3.08, 2.03274
3.09, 2.02692
3.1, 2.021
3.11, 2.015
3.12, 2.00892
3.13, 2.00276
3.14, 1.99651
3.15, 1.99018
3.16, 1.98376
3.17, 1.97727
3.18, 1.97069
3.19, 1.96403
3.2, 1.95728
3.21, 1.95046
3.22, 1.94356
3.23, 1.93657
3.24, 1.9295
3.25, 1.92236
3.26, 1.91513
3.27, 1.90782
3.28, 1.90044
3.29, 1.89297
3.3, 1.88543
3.31, 1.87781
3.32, 1.87011
3.33, 1.86233
3.34, 1.85447
3.35, 1.84654
3.36, 1.83853
3.37, 1.83044
3.38, 1.82228
3.39, 1.81405
3.4, 1.80573
3.41, 1.79734
3.42, 1.78888
3.43, 1.78034
3.44, 1.77173
3.45, 1.76305
3.46, 1.75429
3.47, 1.74546
3.48, 1.73655
3.49, 1.72758
3.5, 1.71853
3.51, 1.70941
3.52, 1.70022
3.53, 1.69095
3.54, 1.68162
3.55, 1.67222
3.56, 1.66275
3.57, 1.65321
3.58, 1.6436
3.59, 1.63392
3.6, 1.62418
3.61, 1.61436
3.62, 1.60448
3.63, 1.59453
3.64, 1.58452
3.65, 1.57444
3.66, 1.5643
3.67, 1.55409
3.68, 1.54381
3.69, 1.53347
3.7, 1.52307
3.71, 1.5126
3.72, 1.50208
3.73, 1.49148
3.74, 1.48083
3.75, 1.47012
3.76, 1.45934
3.77, 1.4485
3.78, 1.43761
3.79, 1.42665
3.8, 1.41563
3.81, 1.40456
3.82, 1.39342
3.83, 1.38223
3.84, 1.37098
3.85, 1.35968
3.86, 1.34831
3.87, 1.3369
3.88, 1.32542
3.89, 1.31389
3.9, 1.30231
3.91, 1.29067
3.92, 1.27898
3.93, 1.26723
3.94, 1.25543
3.95, 1.24358
3.96, 1.23168
3.97, 1.21973
3.98, 1.20772
3.99, 1.19567
4, 1.18357
4.01, 1.17141
4.02, 1.15921
4.03, 1.14696
4.04, 1.13466
4.05, 1.12232
4.06, 1.10993
4.07, 1.09749
4.08, 1.08501
4.09, 1.07248
4.1, 1.0599
4.11, 1.04729
4.12, 1.03463
4.13, 1.02192
4.14, 1.00918
4.15, 0.996388
4.16, 0.983558
4.17, 0.970687
4.18, 0.957776
4.19, 0.944825
4.2, 0.931835
4.21, 0.918806
4.22, 0.905739
4.23, 0.892634
4.24, 0.879492
4.25, 0.866313
4.26, 0.853098
4.27, 0.839848
4.28, 0.826563
4.29, 0.813244
4.3, 0.79989
4.31, 0.786504
4.32, 0.773085
4.33, 0.759633
4.34, 0.74615
4.35, 0.732636
4.36, 0.719091
4.37, 0.705517
4.38, 0.691913
4.39, 0.678281
4.4, 0.66462
4.41, 0.650931
4.42, 0.637216
4.43, 0.623474
4.44, 0.609706
4.45, 0.595912
4.46, 0.582094
4.47, 0.568252
4.48, 0.554386
4.49, 0.540497
4.5, 0.526586
4.51, 0.512652
4.52, 0.498697
4.53, 0.484722
4.54, 0.470726
4.55, 0.456711
4.56, 0.442677
4.57, 0.428624
4.58, 0.414554
4.59, 0.400466
4.6, 0.386362
4.61, 0.372241
4.62, 0.358105
4.63, 0.343954
4.64, 0.329789
4.65, 0.31561
4.66, 0.301418
4.67, 0.287214
4.68, 0.272997
4.69, 0.25877
4.7, 0.244531
4.71, 0.230282
4.72, 0.216024
4.73, 0.201756
4.74, 0.187481
4.75, 0.173197
4.76, 0.158907
4.77, 0.144609
4.78, 0.130306
4.79, 0.115997
4.8, 0.101683
4.81, 0.0873657
4.82, 0.0730442
4.83, 0.0587197
4.84, 0.0443928
4.85, 0.030064
4.86, 0.0157339
4.87, 0.00140326
4.88, -0.0129275
4.89, -0.0272577
4.9, -0.0415868
4.91, -0.0559141
4.92, -0.0702391
4.93, -0.0845612
4.94, -0.0988798
4.95, -0.113194
4.96, -0.127504
4.97, -0.141809
4.98, -0.156107
4.99, -0.170399
5, -0.184684
5.01, -0.198961
5.02, -0.21323
5.03, -0.227491
5.04, -0.241741
5.05, -0.255982
5.06, -0.270212
5.07, -0.284431
5.08, -0.298638
5.09, -0.312832
5.1, -0.327013
5.11, -0.341181
5.12, -0.355335
5.13, -0.369474
5.14, -0.383597
5.15, -0.397705
5.16, -0.411796
5.17, -0.42587
5.18, -0.439926
5.19, -0.453964
5.2, -0.467983
5.21, -0.481983
5.22, -0.495962
5.23, -0.509921
5.24, -0.523859
5.25, -0.537774
5.26, -0.551668
5.27, -0.565538
5.28, -0.579385
5.29, -0.593208
5.3, -0.607007
5.31, -0.62078
5.32, -0.634527
5.33, -0.648247
5.34, -0.661941
5.35, -0.675608
5.36, -0.689246
5.37, -0.702855
5.38, -0.716435
5.39, -0.729986
5.4, -0.743506
5.41, -0.756995
5.42, -0.770453
5.43, -0.783878
5.44, -0.797271
5.45, -0.810631
5.46, -0.823957
5.47, -0.837249
5.48, -0.850506
5.49, -0.863728
5.5, -0.876914
5.51, -0.890063
5.52, -0.903175
5.53, -0.91625
5.54, -0.929286
5.55, -0.942284
5.56, -0.955243
5.57, -0.968162
5.58, -0.98104
5.59, -0.993878
5.6, -1.00667
5.61, -1.01943
5.62, -1.03214
5.63, -1.04481
5.64, -1.05744
5.65, -1.07002
5.66, -1.08256
5.67, -1.09505
5.68, -1.1075
5.69, -1.1199
5.7, -1.13225
5.71, -1.14456
5.72, -1.15682
5.73, -1.16903
5.74, -1.18119
5.75, -1.1933
5.76, -1.20537
5.77, -1.21738
5.78, -1.22934
5.79, -1.24126
5.8, -1.25312
5.81, -1.26493
5.82, -1.27668
5.83, -1.28838
5.84, -1.30003
5.85, -1.31163
5.86, -1.32317
5.87, -1.33465
5.88, -1.34608
5.89, -1.35746
5.9, -1.36877
5.91, -1.38003
5.92, -1.39124
5.93, -1.40238
5.94, -1.41347
5.95, -1.4245
5.96, -1.43546
5.97, -1.44637
5.98, -1.45722
5.99, -1.46801
6, -1.47874
6.01, -1.4894
6.02, -1.50001
6.03, -1.51055
6.04, -1.52103
6.05, -1.53144
6.06, -1.54179
6.07, -1.55208
6.08, -1.5623
6.09, -1.57246
6.1, -1.58255
6.11, -1.59258
6.12, -1.60254
6.13, -1.61243
6.14, -1.62226
6.15, -1.63202
6.16, -1.64171
6.17, -1.65133
6.18, -1.66089
6.19, -1.67037
6.2, -1.67979
6.21, -1.68913
6.22, -1.69841
6.23, -1.70761
6.24, -1.71675
6.25, -1.72581
6.26, -1.7348
6.27, -1.74372
6.28, -1.75256
6.29, -1.76134
6.3, -1.77004
6.31, -1.77866
6.32, -1.78721
6.33, -1.79569
6.34, -1.8041
6.35, -1.81242
6.36, -1.82068
6.37, -1.82885
6.38, -1.83695
6.39, -1.84498
6.4, -1.85293
6.41, -1.8608
6.42, -1.86859
6.43, -1.8763
6.44, -1.88394
6.45, -1.8915
6.46, -1.89898
6.47, -1.90638
6.48, -1.9137
6.49, -1.92095
6.5, -1.92811
6.51, -1.93519
6.52, -1.94219
6.53, -1.94911
6.54, -1.95595
6.55, -1.96271
6.56, -1.96939
6.57, -1.97598
6.58, -1.9825
6.59, -1.98893
6.6, -1.99528
6.61, -2.00154
6.62, -2.00772
6.63, -2.01382
6.64, -2.01983
6.65, -2.02576
6.66, -2.03161
6.67, -2.03737
6.68, -2.04305
6.69, -2.04864
6.7, -2.05415
6.71, -2.05957
6.72, -2.0649
6.73, -2.07015
6.74, -2.07531
6.75, -2.08039
6.76, -2.08538
6.77, -2.09028
6.78, -2.0951
6.79, -2.09983
6.8, -2.10447
6.81, -2.10903
6.82, -2.11349
6.83, -2.11787
6.84, -2.12216
6.85, -2.12637
6.86, -2.13048
6.87, -2.13451
6.88, -2.13844
6.89, -2.14229
6.9, -2.14605
6.91, -2.14972
6.92, -2.1533
6.93, -2.15679
6.94, -2.16019
6.95, -2.1635
6.96, -2.16672
6.97, -2.16985
6.98, -2.17289
6.99, -2.17584
7, -2.1787
7.01, -2.18147
7.02, -2.18415
7.03, -2.18674
7.04, -2.18923
7.05, -2.19164
7.06, -2.19395
7.07, -2.19617
7.08, -2.19831
7.09, -2.20035
7.1, -2.20229
7.11, -2.20415
7.12, -2.20592
7.13, -2.20759
7.14, -2.20917
7.15, -2.21066
7.16, -2.21206
7.17, -2.21337
7.18, -2.21458
7.19, -2.2157
7.2, -2.21673
7.21, -2.21767
7.22, -2.21851
7.23, -2.21926
7.24, -2.21992
7.25, -2.22049
7.26, -2.22097
7.27, -2.22135
7.28, -2.22164
7.29, -2.22184
7.3, -2.22195
7.31, -2.22196
7.32, -2.22188
7.33, -2.22171
7.34, -2.22145
7.35, -2.22109
7.36, -2.22064
7.37, -2.2201
7.38, -2.21947
7.39, -2.21874
7.4, -2.21792
7.41, -2.21701
7.42, -2.21601
7.43, -2.21492
7.44, -2.21373
7.45, -2.21245
7.46, -2.21108
7.47, -2.20962
7.48, -2.20806
7.49, -2.20642
7.5, -2.20468
7.51, -2.20285
7.52, -2.20093
7.53, -2.19891
7.54, -2.19681
7.55, -2.19461
7.56, -2.19233
7.57, -2.18995
7.58, -2.18748
7.59, -2.18492
7.6, -2.18227
7.61, -2.17952
7.62, -2.17669
7.63, -2.17377
7.64, -2.17075
7.65, -2.16765
7.66, -2.16446
7.67, -2.16117
7.68, -2.1578
7.69, -2.15433
7.7, -2.15078
7.71, -2.14714
7.72, -2.1434
7.73, -2.13958
7.74, -2.13567
7.75, -2.13167
7.76, -2.12758
7.77, -2.12341
7.78, -2.11914
7.79, -2.11479
7.8, -2.11035
7.81, -2.10582
7.82, -2.1012
7.83, -2.0965
7.84, -2.09171
7.85, -2.08683
7.86, -2.08187
7.87, -2.07681
7.88, -2.07168
7.89, -2.06645
7.9, -2.06114
7.91, -2.05575
7.92, -2.05027
7.93, -2.0447
7.94, -2.03905
7.95, -2.03331
7.96, -2.02749
7.97, -2.02158
7.98, -2.01559
7.99, -2.00952
8, -2.00336
8.01, -1.99712
8.02, -1.9908
8.03, -1.9844
8.04, -1.97791
8.05, -1.97134
8.06, -1.96468
8.07, -1.95795
8.08, -1.95113
8.09, -1.94423
8.1, -1.93726
8.11, -1.9302
8.12, -1.92306
8.13, -1.91584
8.14, -1.90854
8.15, -1.90116
8.16, -1.89371
8.17, -1.88617
8.18, -1.87856
8.19, -1.87086
8.2, -1.86309
8.21, -1.85525
8.22, -1.84732
8.23, -1.83932
8.24, -1.83124
8.25, -1.82309
8.26, -1.81486
8.27, -1.80655
8.28, -1.79817
8.29, -1.78971
8.3, -1.78118
8.31, -1.77258
8.32, -1.7639
8.33, -1.75515
8.34, -1.74632
8.35, -1.73743
8.36, -1.72846
8.37, -1.71942
8.38, -1.7103
8.39, -1.70112
8.4, -1.69186
8.41, -1.68254
8.42, -1.67314
8.43, -1.66368
8.44, -1.65415
8.45, -1.64454
8.46, -1.63487
8.47, -1.62513
8.48, -1.61533
8.49, -1.60545
8.5, -1.59551
8.51, -1.5855
8.52, -1.57543
8.53, -1.56529
8.54, -1.55509
8.55, -1.54482
8.56, -1.53449
8.57, -1.52409
8.58, -1.51363
8.59, -1.50311
8.6, -1.49252
8.61, -1.48188
8.62, -1.47117
8.63, -1.4604
8.64, -1.44957
8.65, -1.43868
8.66, -1.42772
8.67, -1.41671
8.68, -1.40564
8.69, -1.39452
8.7, -1.38333
8.71, -1.37209
8.72, -1.36079
8.73, -1.34943
8.74, -1.33802
8.75, -1.32655
8.76, -1.31502
8.77, -1.30344
8.78, -1.29181
8.79, -1.28012
8.8, -1.26838
8.81, -1.25659
8.82, -1.24475
8.83, -1.23285
8.84, -1.2209
8.85, -1.2089
8.86, -1.19685
8.87, -1.18475
8.88, -1.17261
8.89, -1.16041
8.9, -1.14816
8.91, -1.13587
8.92, -1.12353
8.93, -1.11114
8.94, -1.09871
8.95, -1.08623
8.96, -1.07371
8.97, -1.06114
8.98, -1.04852
8.99, -1.03587
9, -1.02317
9.01, -1.01043
9.02, -0.997642
9.03, -0.984816
9.04, -0.971949
9.05, -0.959042
9.06, -0.946095
9.07, -0.933108
9.08, -0.920083
9.09, -0.90702
9.1, -0.893919
9.11, -0.88078
9.12, -0.867605
9.13, -0.854394
9.14, -0.841147
9.15, -0.827866
9.16, -0.814549
9.17, -0.801199
9.18, -0.787816
9.19, -0.7744
9.2, -0.760952
9.21, -0.747472
9.22, -0.733961
9.23, -0.720419
9.24, -0.706847
9.25, -0.693247
9.26, -0.679617
9.27, -0.665959
9.28, -0.652273
9.29, -0.63856
9.3, -0.624821
9.31, -0.611055
9.32, -0.597264
9.33, -0.583448
9.34, -0.569609
9.35, -0.555745
9.36, -0.541858
9.37, -0.527949
9.38, -0.514017
9.39, -0.500065
9.4, -0.486091
9.41, -0.472098
9.42, -0.458084
9.43, -0.444052
9.44, -0.430001
9.45, -0.415932
9.46, -0.401846
9.47, -0.387743
9.48, -0.373624
9.49, -0.35949
9.5, -0.345341
9.51, -0.331177
9.52, -0.316999
9.53, -0.302809
9.54, -0.288605
9.55, -0.27439
9.56, -0.260163
9.57, -0.245926
9.58, -0.231678
9.59, -0.21742
9.6, -0.203154
9.61, -0.188879
9.62, -0.174596
9.63, -0.160306
9.64, -0.146009
9.65, -0.131707
9.66, -0.117398
9.67, -0.103085
9.68, -0.0887678
9.69, -0.0744467
9.7, -0.0601225
9.71, -0.0457957
9.72, -0.0314671
9.73, -0.0171372
9.74, -0.00280651
9.74196, 0
9.75196, 0.0249013
9.76196, 0.0498009
9.77196, 0.0746969
9.78196, 0.0995875
9.79196, 0.124471
9.80196, 0.149346
9.81196, 0.17421
9.82196, 0.199061
9.83196, 0.223898
9.84196, 0.248719
9.85196, 0.273523
9.86196, 0.298306
9.87196, 0.323069
9.88196, 0.347808
9.89196, 0.372522
9.90196, 0.39721
9.91196, 0.421869
9.92196, 0.446498
9.93196, 0.471096
9.94196, 0.495659
9.95196, 0.520187
9.96196, 0.544677
9.97196, 0.569129
9.98196, 0.59354
9.99196, 0.617908
10.002, 0.642232
10.012, 0.66651
10.022, 0.690741
10.032, 0.714922
10.042, 0.739051
10.052, 0.763128
10.062, 0.78715
10.072, 0.811116
10.082, 0.835024
10.092, 0.858872
10.102, 0.882658
10.112, 0.906382
10.122, 0.93004
10.132, 0.953632
10.142, 0.977155
10.152, 1.00061
10.162, 1.02399
10.172, 1.0473
10.182, 1.07053
10.192, 1.09369
10.202, 1.11677
10.212, 1.13977
10.222, 1.16268
10.232, 1.18552
10.242, 1.20827
10.252, 1.23093
10.262, 1.2535
10.272, 1.27599
10.282, 1.29838
10.292, 1.32068
10.302, 1.34289
10.312, 1.365
10.322, 1.38701
10.332, 1.40892
10.342, 1.43073
10.352, 1.45244
10.362, 1.47405
10.372, 1.49555
10.382, 1.51694
10.392, 1.53822
10.402, 1.5594
10.412, 1.58046
10.422, 1.60141
10.432, 1.62224
10.442, 1.64296
10.452, 1.66356
10.462, 1.68404
10.472, 1.7044
10.482, 1.72464
10.492, 1.74475
10.502, 1.76474
10.512, 1.78461
10.522, 1.80434
10.532, 1.82395
10.542, 1.84343
10.552, 1.86277
10.562, 1.88198
10.572, 1.90106
10.582, 1.92
10.592, 1.9388
10.602, 1.95747
10.612, 1.97599
10.622, 1.99437
10.632, 2.01261
10.642, 2.03071
10.652, 2.04866
10.662, 2.06646
10.672, 2.08411
10.682, 2.10162
10.692, 2.11898
10.702, 2.13618
10.712, 2.15323
10.722, 2.17013
10.732, 2.18687
10.742, 2.20345
10.752, 2.21988
10.762, 2.23615
10.772, 2.25226
10.782, 2.2682
10.792, 2.28399
10.802, 2.29961
10.812, 2.31506
10.822, 2.33035
10.832, 2.34548
10.842, 2.36043
10.852, 2.37522
10.862, 2.38983
10.872, 2.40428
10.882, 2.41855
10.892, 2.43265
10.902, 2.44658
10.912, 2.46033
10.922, 2.4739
10.932, 2.4873
10.942, 2.50052
10.952, 2.51356
10.962, 2.52642
10.972, 2.5391
10.982, 2.55159
10.992, 2.56391
11.002, 2.57604
11.012, 2.58799
11.022, 2.59975
11.032, 2.61132
11.042, 2.62271
11.052, 2.63391
11.062, 2.64492
11.072, 2.65575
11.082, 2.66638
11.092, 2.67682
11.102, 2.68707
11.112, 2.69713
11.122, 2.70699
11.132, 2.71666
11.142, 2.72614
11.152, 2.73542
11.162, 2.7445
11.172, 2.75339
11.182, 2.76208
11.192, 2.77057
11.202, 2.77887
11.212, 2.78697
11.222, 2.79486
11.232, 2.80256
11.242, 2.81005
11.252, 2.81735
11.262, 2.82444
11.272, 2.83133
11.282, 2.83802
11.292, 2.8445
11.302, 2.85078
11.312, 2.85686
11.322, 2.86273
11.332, 2.8684
11.342, 2.87386
11.352, 2.87912
11.362, 2.88417
11.372, 2.88901
11.382, 2.89365
11.392, 2.89808
11.402, 2.9023
11.412, 2.90631
11.422, 2.91012
11.432, 2.91372
11.442, 2.91711
11.452, 2.92029
11.462, 2.92326
11.472, 2.92602
11.482, 2.92857
11.492, 2.93091
11.502, 2.93304
11.512, 2.93497
11.522, 2.93668
11.532, 2.93818
11.542, 2.93947
11.552, 2.94055
11.562, 2.94143
11.572, 2.94209
11.582, 2.94253
11.592, 2.94277
11.602, 2.9428
11.612, 2.94262
11.622, 2.94223
11.632, 2.94162
11.642, 2.94081
11.652, 2.93978
11.662, 2.93855
11.672, 2.9371
11.682, 2.93544
11.692, 2.93358
11.702, 2.9315
11.712, 2.92921
11.722, 2.92672
11.732, 2.92401
11.742, 2.9211
11.752, 2.91797
11.762, 2.91464
11.772, 2.9111
11.782, 2.90735
11.792, 2.90339
11.802, 2.89922
11.812, 2.89485
11.822, 2.89026
11.832, 2.88548
11.842, 2.88048
11.852, 2.87528
11.862, 2.86987
11.872, 2.86426
11.882, 2.85844
11.892, 2.85242
11.902, 2.84619
11.912, 2.83976
11.922, 2.83313
11.932, 2.82629
11.942, 2.81925
11.952, 2.81201
11.962, 2.80457
11.972, 2.79693
11.982, 2.78908
11.992, 2.78104
12.002, 2.7728
12.012, 2.76436
12.022, 2.75572
12.032, 2.74688
12.042, 2.73785
12.052, 2.72862
12.062, 2.7192
12.072, 2.70958
12.082, 2.69977
12.092, 2.68976
12.102, 2.67956
12.112, 2.66917
12.122, 2.65859
12.132, 2.64782
12.142, 2.63686
12.152, 2.62571
12.162, 2.61437
12.172, 2.60284
12.182, 2.59113
12.192, 2.57923
12.202, 2.56715
12.212, 2.55489
12.222, 2.54244
12.232, 2.52981
12.242, 2.51699
12.252, 2.504
12.262, 2.49083
12.272, 2.47748
12.282, 2.46395
12.292, 2.45025
12.302, 2.43637
12.312, 2.42232
12.322, 2.40809
12.332, 2.39369
12.342, 2.37912
12.352, 2.36438
12.362, 2.34947
12.372, 2.33439
12.382, 2.31914
12.392, 2.30373
12.402, 2.28815
12.412, 2.27241
12.422, 2.25651
12.432, 2.24045
12.442, 2.22422
12.452, 2.20784
12.462, 2.19129
12.472, 2.17459
12.482, 2.15774
12.492, 2.14073
12.502, 2.12356
12.512, 2.10625
12.522, 2.08878
12.532, 2.07117
12.542, 2.0534
12.552, 2.03549
12.562, 2.01744
12.572, 1.99923
12.582, 1.98089
12.592, 1.9624
12.602, 1.94378
12.612, 1.92501
12.622, 1.90611
12.632, 1.88707
12.642, 1.86789
12.652, 1.84858
12.662, 1.82914
12.672, 1.80957
12.682, 1.78987
12.692, 1.77004
12.702, 1.75008
12.712, 1.73
12.722, 1.70979
12.732, 1.68946
12.742, 1.66902
12.752, 1.64845
12.762, 1.62776
12.772, 1.60696
12.782, 1.58604
12.792, 1.56501
12.802, 1.54386
12.812, 1.52261
12.822, 1.50124
12.832, 1.47977
12.842, 1.45819
12.852, 1.43651
12.862, 1.41473
12.872, 1.39284
12.882, 1.37086
12.892, 1.34877
12.902, 1.32659
12.912, 1.30432
12.922, 1.28195
12.932, 1.25949
12.942, 1.23694
12.952, 1.2143
12.962, 1.19157
12.972, 1.16876
12.982, 1.14587
12.992, 1.12289
13.002, 1.09983
13.012, 1.0767
13.022, 1.05348
13.032, 1.03019
13.042, 1.00683
13.052, 0.983397
13.062, 0.959892
13.072, 0.936318
13.082, 0.912678
13.092, 0.888971
13.102, 0.865202
13.112, 0.84137
13.122, 0.817478
13.132, 0.793527
13.142, 0.76952
13.152, 0.745457
13.162, 0.721342
13.172, 0.697174
13.182, 0.672957
13.192, 0.648691
13.202, 0.624379
13.212, 0.600022
13.222, 0.575622
13.232, 0.551182
13.242, 0.526701
13.252, 0.502183
13.262, 0.477629
13.272, 0.453041
13.282, 0.42842
13.292, 0.403769
13.302, 0.379088
13.312, 0.354381
13.322, 0.329648
13.332, 0.304892
13.342, 0.280113
13.352, 0.255315
13.362, 0.230498
13.372, 0.205665
13.382, 0.180818
13.392, 0.155957
13.402, 0.131085
13.412, 0.106204
13.422, 0.0813146
13.432, 0.0564198
13.442, 0.031521
13.452, 0.00662
13.462, -0.0182815
13.472, -0.0431817
13.482, -0.0680788
13.492, -0.0929711
13.502, -0.117857
13.512, -0.142734
13.522, -0.167601
13.532, -0.192456
13.542, -0.217297
13.552, -0.242122
13.562, -0.266931
13.572, -0.29172
13.582, -0.316488
13.592, -0.341234
13.602, -0.365955
13.612, -0.39065
13.622, -0.415317
13.632, -0.439954
13.642, -0.46456
13.652, -0.489132
13.662, -0.51367
13.672, -0.53817
13.682, -0.562632
13.692, -0.587054
13.702, -0.611434
13.712, -0.63577
13.722, -0.660061
13.732, -0.684304
13.742, -0.708498
13.752, -0.732642
13.762, -0.756733
13.772, -0.78077
13.782, -0.804751
13.792, -0.828674
13.802, -0.852538
13.812, -0.876341
13.822, -0.900081
13.832, -0.923757
13.842, -0.947367
13.852, -0.970908
13.862, -0.994381
13.872, -1.01778
13.882, -1.04111
13.892, -1.06436
13.902, -1.08754
13.912, -1.11064
13.922, -1.13366
13.932, -1.1566
13.942, -1.17946
13.952, -1.20223
